date,symbol,name,open,high,low,close,adj_close,volume,return_1d,return_7d,return_30d,log_return_1d,sma_7,sma_30,sma_90,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,bb_mid_20,bb_upper,bb_lower,bb_width,atr_14,volatility_30d,hl_range_pct,volume_sma_7,close_btc_ratio,feargreed_value,feargreed_class,mkt_sp500,mkt_nasdaq,mkt_gold,mkt_oil,mkt_vix,mkt_us10y,mkt_dxy,btc_hashrate_thps,btc_difficulty,btc_n_transactions,btc_active_addresses,btc_est_tx_volume_usd,btc_miner_revenue_usd,btc_tx_fees_usd,btc_circulating_supply,year,month,day_of_week,is_weekend
2019-11-30,ETH,Ethereum,155.28640747,156.69129944,151.2253418,152.53968811,152.53968811,6565950868,-0.01780033,-0.00572357,-0.17083088,-0.01796066,150.12118312,173.65195058,179.71672668,157.44083291,166.07869493,27.40455495,-8.63786203,-7.3901578,-1.24770423,167.26453323,200.65241078,133.87665568,0.39922244,9.195064,0.02905074,3.58330197,8084073595.0,0.02015154,38.0,Fear,3140.97998047,8665.46972656,1465.59997559,55.16999817,12.61999989,1.77600002,98.26999664,81257785.30521,12973235968800.0,277458.0,493866.0,696535295.153311,12281980.5701858,208511.82018584,18076100.0,2019,11,5,1
2019-12-01,ETH,Ethereum,152.4919281,152.4919281,147.06793213,151.18572998,151.18572998,7102780298,-0.0088761,0.05846638,-0.17820396,-0.00891573,151.31418719,172.5591451,179.41493089,156.47850938,164.97551234,24.95963349,-8.49700296,-7.61152683,-0.88547613,165.54933777,198.5169447,132.58173083,0.39828135,9.16772243,0.02903012,3.58763752,7986932337.857143,0.02036365,25.0,Extreme Fear,3140.97998047,8665.46972656,1465.59997559,55.16999817,12.61999989,1.77600002,98.26999664,89641525.0589222,12973235968800.0,274621.0,468193.0,410180206.36116093,12925726.3722973,161101.37229726,18077837.5,2019,12,6,1
2019-12-02,ETH,Ethereum,151.17547607,152.11695862,147.60679626,149.05915833,149.05915833,6670561362,-0.01406595,0.01763167,-0.18956871,-0.01416582,151.68313381,171.39692637,179.07670678,155.33707076,163.79652316,25.88927308,-8.4594524,-7.78111195,-0.67834046,163.66012497,195.81012073,131.51012921,0.39288734,8.93618774,0.02903721,3.02575327,7373762053.0,0.02035774,28.0,Fear,3113.87011719,8567.99023438,1462.30004883,55.95999908,14.90999985,1.83599997,97.86000061,93510943.4067893,12973235968800.0,314730.0,552276.0,904057314.8233548,13446041.6564058,190622.90640584,18079650.0,2019,12,0,0
2019-12-03,ETH,Ethereum,149.0582428,150.3104248,146.00167847,147.9564209,147.9564209,6204379850,-0.00739799,-0.00677106,-0.18894666,-0.00742549,151.5390407,170.24797312,178.76519046,154.20158616,162.62318225,26.70749606,-8.42159609,-7.90920877,-0.51238731,161.64500885,192.32161067,130.96840703,0.3795552,8.72032057,0.02903647,2.91217259,7167456846.285714,0.02021222,28.0,Fear,3093.19995117,8520.63964844,1478.19995117,56.09999847,15.96000004,1.70899999,97.73999786,101894683.160501,12973235968800.0,336512.0,565368.0,1101171350.2715,14637722.1146156,186384.6146156,18081625.0,2019,12,1,0
2019-12-04,ETH,Ethereum,147.91838074,150.68081665,145.00088501,146.7477417,146.7477417,7865937094,-0.00816916,-0.04093062,-0.21253742,-0.00820271,150.6443525,168.92772471,178.45997501,153.05484086,161.44722369,26.94086514,-8.39238283,-8.00584359,-0.38653924,159.68241425,188.78025747,130.58457102,0.36444643,8.86155047,0.02854046,3.87054109,7037148530.0,0.02023539,24.0,Extreme Fear,3112.76000977,8566.66992188,1474.0,58.43000031,14.80000019,1.78100002,97.65000153,107698810.682302,12973235968800.0,337284.0,569753.0,1466498115.73916,15591131.4044838,217050.15448384,18083712.5,2019,12,2,0
2019-12-05,ETH,Ethereum,146.68649292,153.15539551,145.45907593,149.24899292,149.24899292,6745910228,0.01704456,-0.0162709,-0.21159162,0.01690093,150.29169791,167.59255219,178.22989519,152.46932579,160.54365104,38.03521636,-8.07432525,-8.01953992,-0.05478533,158.11880493,185.8295513,130.40805856,0.35050539,8.2081386,0.0285756,5.15669783,6951345425.428572,0.02003797,21.0,Extreme Fear,3117.42993164,8570.70019531,1476.90002441,58.43000031,14.52000046,1.79700005,97.41000366,93386357.4980277,12955951549096.098,311468.0,535061.0,829793365.229581,13451289.4192284,170391.63578324,18085525.0,2019,12,3,0
2019-12-06,ETH,Ethereum,149.39648438,149.67051697,147.60652161,149.19444275,149.19444275,6458766441,-0.0003655,-0.03934029,-0.22129834,-0.00036556,149.4188821,166.17923889,177.90691545,151.96549763,159.70296895,48.65448421,-7.73747131,-7.9631262,0.22565488,156.41110916,181.67704355,131.14517477,0.32307084,6.87813895,0.02836614,1.38342644,6802040877.285714,0.01976872,29.0,Fear,3145.90991211,8656.53027344,1459.09997559,59.20000076,13.61999989,1.84200001,97.69999695,92816137.3771571,12876842089682.0,315386.0,534431.0,1235038809.93875,13603961.7470767,185216.82143389,18087337.5,2019,12,4,0
2019-12-07,ETH,Ethereum,149.19760132,149.79971313,148.37477112,148.76815796,148.76815796,5911233284,-0.00285724,-0.02472491,-0.20858128,-0.00286133,148.88009208,164.87229258,177.54483354,151.47359922,158.89298295,43.74663442,-7.41938373,-7.8543777,0.43499398,154.59355545,176.11678006,133.07033084,0.27844918,6.51561192,0.02830911,0.95782729,6708509793.857143,0.01968813,32.0,Fear,3145.90991211,8656.53027344,1459.09997559,59.20000076,13.61999989,1.84200001,97.69999695,99217250.2997196,12876842089682.0,285284.0,465570.0,842686832.919384,15286888.4929326,136488.49293258,18089275.0,2019,12,5,1
2019-12-08,ETH,Ethereum,148.74368286,152.39292908,148.31333923,151.26472473,151.26472473,6441727252,0.01678159,0.0005225,-0.17885285,0.01664234,148.89137704,163.77406769,177.21278093,151.44146468,158.32792678,64.48931378,-6.8864621,-7.66079458,0.77433248,153.12881165,170.86589621,135.39172708,0.23166228,6.01192474,0.02855009,2.69698692,6614073644.428572,0.01999707,28.0,Fear,3145.90991211,8656.53027344,1459.09997559,59.20000076,13.61999989,1.84200001,97.69999695,94736471.2539258,12876842089682.0,278853.0,434939.0,307899861.771098,13969510.4009207,108697.90092066,18091125.0,2019,12,6,1
2019-12-09,ETH,Ethereum,151.22439575,151.91394043,147.62136841,148.22517395,148.22517395,6744206747,-0.02009425,-0.00559499,-0.19890719,-0.02029888,148.77223642,162.54728292,176.86209208,150.94665073,157.57957472,53.06906309,-6.632924,-7.45522046,0.82229647,151.66729279,165.30859587,138.0259897,0.17988457,5.14670672,0.02857861,2.89598042,6624594413.714286,0.02002799,32.0,Fear,3135.95996094,8621.83007812,1459.30004883,59.02000046,15.85999966,1.829,97.63999939,94736471.2539258,12876842089682.0,313629.0,538820.0,984541456.77168,13970881.9664841,162681.96648413,18092975.0,2019,12,0,0
2019-12-10,ETH,Ethereum,148.17985535,148.56446838,144.90795898,146.26704407,146.26704407,6859512025,-0.01321051,-0.01141807,-0.22804969,-0.01329854,148.53089687,161.10694173,176.50144263,150.22671124,156.74160949,45.17481861,-6.51489825,-7.26715602,0.75225777,150.19572754,158.03980543,142.35164965,0.10445141,5.06589399,0.02798036,2.49988603,6718184724.428572,0.02009682,26.0,Fear,3132.52001953,8616.1796875,1462.59997559,59.24000168,15.68000031,1.83299994,97.41000366,94736471.2539258,12876842089682.0,320064.0,548706.0,1203358979.51588,13646564.1053916,169332.85539159,18094825.0,2019,12,1,0
2019-12-11,ETH,Ethereum,146.32064819,147.13920593,143.04536438,143.60800171,143.60800171,7037180049,-0.01817937,-0.02139549,-0.22578963,-0.01834664,148.08236258,159.71088715,176.08579712,149.20844823,155.76874965,32.30696344,-6.56030142,-7.1257851,0.56548368,149.30299149,155.67362802,142.93235495,0.08533836,4.54676819,0.02793987,2.85070574,6599790860.857143,0.0198974,20.0,Extreme Fear,3141.62988281,8654.04980469,1469.40002441,58.75999832,14.98999977,1.78999996,97.16000366,84494690.5778258,12876842089682.0,291248.0,521113.0,960237277.2630699,12062018.8328855,177337.58288554,18096475.0,2019,12,2,0
2019-12-12,ETH,Ethereum,143.61566162,145.75164795,141.4369812,145.60400391,145.60400391,7890383413,0.01389896,-0.0244222,-0.22071642,0.01380326,147.56164987,158.33624013,175.6912891,148.65391834,155.01580552,38.79246056,-6.36188718,-6.97300552,0.61111833,149.06978302,155.630303,142.50926304,0.08801945,4.46049717,0.02809228,2.96328853,6763287030.142857,0.02010235,23.0,Extreme Fear,3168.57006836,8717.3203125,1466.69995117,59.18000031,13.93999958,1.89699996,97.40000153,85134801.870082,12876842089682.0,311795.0,531404.0,1259580435.1801,12076200.2025003,161743.95250028,18098137.5,2019,12,3,0
2019-12-13,ETH,Ethereum,145.65568542,145.85710144,143.746521,144.94474792,144.94474792,7264810247,-0.00452773,-0.02848427,-0.23007694,-0.00453801,146.95455061,156.89244029,175.21172502,148.08327674,154.26980126,28.7255391,-6.18652452,-6.81570932,0.6291848,148.64613113,155.11814661,142.17411566,0.0870795,4.22639792,0.02794328,1.45612758,6878436145.285714,0.01993824,22.0,Extreme Fear,3168.80004883,8734.87988281,1475.59997559,60.06999969,12.63000011,1.81900001,97.16999817,97296916.4229509,12876842089682.0,322888.0,547987.0,910737705.988904,14060284.4659923,163140.7159923,18100037.5,2019,12,4,0
2019-12-14,ETH,Ethereum,144.95341492,145.52908325,142.43455505,142.86923218,142.86923218,7048066973,-0.01431936,-0.0396518,-0.23188434,-0.01442287,146.11184692,155.45476023,174.6903929,147.28111603,153.42531466,29.56205815,-6.14419862,-6.68140718,0.53720856,148.64785767,155.11336068,142.18235465,0.08699087,4.05701011,0.02795631,2.16598644,7040840958.0,0.02005274,27.0,Fear,3168.80004883,8734.87988281,1475.59997559,60.06999969,12.63000011,1.81900001,97.16999817,96656805.1306946,12876842089682.0,293496.0,475246.0,455496983.97082907,13824044.9576452,111357.45764521,18101925.0,2019,12,5,1
2019-12-15,ETH,Ethereum,142.86499023,143.925354,139.42695618,143.11499023,143.11499023,7235153411,0.00172016,-0.0538773,-0.20721219,0.00171868,144.94759914,154.20788727,174.09041307,146.6401736,152.66158692,32.10470758,-6.02141332,-6.54940841,0.52799509,148.47978058,155.3453458,141.61421536,0.09247812,3.98748452,0.02772835,3.14320521,7154187552.142857,0.02000964,21.0,Extreme Fear,3168.80004883,8734.87988281,1475.59997559,60.06999969,12.63000011,1.81900001,97.16999817,79373800.2397757,12876842089682.0,263441.0,434034.0,331461605.786852,11126047.8730105,144956.049737,18103475.0,2019,12,6,1
2019-12-16,ETH,Ethereum,143.13952637,143.22485352,132.45666504,133.61402893,133.61402893,8992282119,-0.06638691,-0.09857398,-0.27125593,-0.06869317,142.86029271,152.55007629,173.2571384,144.63615135,151.2506567,24.19298584,-6.61450535,-6.5624278,-0.05207756,147.71222839,157.25844031,138.16601648,0.12925419,4.43448639,0.02949799,8.05917505,7475341176.714286,0.01927363,24.0,Extreme Fear,3191.44995117,8814.23046875,1475.0,60.20999908,12.14000034,1.89199996,97.06999969,100497472.884232,12876842089682.0,327085.0,549300.0,880428472.3032172,14132643.7105247,156312.46052474,18105437.5,2019,12,0,0
2019-12-17,ETH,Ethereum,133.64718628,134.01153564,121.39508057,122.60388947,122.60388947,9057166141,-0.08240257,-0.16178049,-0.33770312,-0.08599651,139.47984205,150.46623154,172.27059233,141.2465726,149.12867394,18.1754242,-7.88210135,-6.82636251,-1.05573884,146.19189491,160.62137035,131.76241948,0.19740459,5.02789416,0.03227853,10.29041993,7789291764.714286,0.01846301,23.0,Extreme Fear,3192.52001953,8823.36035156,1474.59997559,60.93999863,12.28999996,1.88900006,97.20999908,90255692.208132,12876842089682.0,319254.0,557300.0,1699726138.74945,12121833.9540971,155377.70409706,18107200.0,2019,12,1,0
2019-12-18,ETH,Ethereum,122.65683746,133.39416504,119.78005981,133.0921936,133.0921936,11864518321,0.08554626,-0.07322578,-0.26289052,0.08208333,137.97758375,148.88398463,171.29071833,139.99205275,147.94078651,36.09734978,-7.94873376,-7.05083676,-0.897897,145.26062584,160.56607831,129.95517337,0.21073092,5.59462084,0.03661965,10.2290787,8478911517.857143,0.01828993,15.0,Extreme Fear,3191.13989258,8827.74023438,1472.59997559,60.93000031,12.57999992,1.92400002,97.41000366,85774913.1623382,12876842089682.0,314249.0,560284.0,1653840922.56698,11695182.7772287,187707.7772287,18108875.0,2019,12,2,0
2019-12-19,ETH,Ethereum,133.05278015,134.19064331,125.97166443,129.32113647,129.32113647,9564699140,-0.02833417,-0.11182981,-0.27124773,-0.02874333,135.65145983,147.27950414,170.30484153,138.35037332,146.56155317,30.2228921,-8.21117985,-7.28290538,-0.92827447,143.96147499,160.06743449,127.85551549,0.22375374,5.63195365,0.03675559,6.35547994,8718099478.857143,0.01795418,21.0,Extreme Fear,3205.37011719,8887.21972656,1478.19995117,61.22000122,12.5,1.90799999,97.41999817,100622310.115052,12892837609390.5,319555.0,539310.0,1185600661.7481,14591652.0228841,209201.79261203,18110837.5,2019,12,3,0
2019-12-20,ETH,Ethereum,129.3843689,129.75630188,126.98535156,129.0660553,129.0660553,8173594150,-0.00197246,-0.10954997,-0.26541111,-0.00197441,133.38307517,145.72509435,169.34428431,136.9220167,145.26559037,30.10307341,-8.34357366,-7.49503903,-0.84853463,142.78779335,159.66441305,125.91117365,0.23638743,5.68245043,0.03678889,2.14692416,8847925750.714285,0.01787912,23.0,Extreme Fear,3221.2199707,8924.95996094,1474.69995117,60.43999863,12.51000023,1.91700006,97.70999908,100413778.963629,12948593420946.0,332657.0,539310.0,1192218774.49197,14124384.4575268,182153.20752678,18112787.5,2019,12,4,0
2019-12-21,ETH,Ethereum,129.09596252,129.1476593,127.61209106,128.13095093,128.13095093,7449064703,-0.00724516,-0.10315924,-0.20643633,-0.00727153,131.27760642,144.61403529,168.41745733,135.56954505,143.99635782,29.80327125,-8.42681277,-7.68139378,-0.74541899,141.6350544,159.23061567,124.03949313,0.24846337,5.6903523,0.03401419,1.19843662,8905211140.714285,0.01781784,23.0,Extreme Fear,3221.2199707,8924.95996094,1474.69995117,60.43999863,12.51000023,1.91700006,97.70999908,113287340.369223,12948593420946.0,311118.0,479841.0,484021776.662792,15844785.3183124,118710.31831236,18114987.5,2019,12,5,1
2019-12-22,ETH,Ethereum,128.09812927,133.16003418,127.92848969,132.37251282,132.37251282,9121058481,0.03310334,-0.07506186,-0.11909149,0.03256722,129.74296679,144.01751328,167.64469291,135.07769393,143.13533226,32.12165626,-8.05763833,-7.75664269,-0.30099564,140.80072212,158.49623501,123.10520923,0.25135543,5.77263478,0.03253431,3.95213809,9174626150.714285,0.01762244,20.0,Extreme Fear,3221.2199707,8924.95996094,1474.69995117,60.43999863,12.51000023,1.91700006,97.70999908,108781593.877265,12948593420946.0,281070.0,432257.0,409093776.778714,15337832.9734668,92345.47346684,18117100.0,2019,12,6,1
2019-12-23,ETH,Ethereum,132.30699158,134.73175049,127.41671753,128.61408997,128.61408997,9622497693,-0.02839277,-0.03742076,-0.16167419,-0.02880364,129.02868979,143.19072342,167.20584132,134.08329332,142.05968468,31.69047994,-7.97639136,-7.80059242,-0.17579894,139.83360558,157.99067918,121.67653197,0.25969542,5.98852485,0.03248058,5.68758288,9264656947.0,0.01748513,33.0,Fear,3224.01000977,8945.65039062,1482.5,60.52000046,12.60999966,1.93499994,97.66000366,92045964.0499934,12948593420946.0,304845.0,518639.0,1144871677.88131,13758030.7646397,141805.76463966,18118887.5,2019,12,0,0
2019-12-24,ETH,Ethereum,128.6292572,131.67228699,127.30876923,129.06388855,129.06388855,7961819689,0.00349727,0.05269,-0.09641084,0.00349117,129.95154681,142.73169632,166.74107674,133.3110772,141.09703312,33.47312591,-7.78595591,-7.79766512,0.01170921,138.94941292,157.40859903,120.4902268,0.2656965,6.03902544,0.03005279,3.38089748,9108178882.428572,0.01762558,25.0,Extreme Fear,3223.37988281,8952.87988281,1499.09997559,61.11000061,12.67000008,1.90999997,97.65000153,80459758.7849593,12948593420946.0,290436.0,493086.0,770512475.798006,11525831.9084891,128678.07161855,18120450.0,2019,12,1,0
2019-12-25,ETH,Ethereum,129.0684967,129.0684967,124.88549042,126.45463562,126.45463562,8418019054,-0.02021675,-0.04987188,-0.13669013,-0.02042391,129.00332424,142.06429977,166.29360462,132.25624004,140.01241108,33.50517839,-7.75617104,-7.78936631,0.03319526,137.80969505,156.40557092,119.21381918,0.26987761,6.04539435,0.02970989,3.30791059,8615821844.285715,0.01738171,22.0,Extreme Fear,3223.37988281,8952.87988281,1499.09997559,61.11000061,12.67000008,1.90999997,97.65000153,82390792.9957983,12948593420946.0,244666.0,401735.0,863528900.789981,11634910.2863679,94697.78636791,18122050.0,2019,12,2,0
2019-12-26,ETH,Ethereum,126.48632812,130.89834595,125.40644073,126.36122131,126.36122131,8600871980,-0.00073872,-0.0228881,-0.15173927,-0.00073899,128.58047921,141.31083806,165.75638487,131.34931408,139.00121184,30.7931833,-7.65189776,-7.7618726,0.10997484,136.66803398,155.12406205,118.21200591,0.27008551,6.12948281,0.02943829,4.3461951,8478132250.0,0.0174557,39.0,Fear,3239.90991211,9022.38964844,1509.30004883,61.68000031,12.64999962,1.90499997,97.58999634,107494237.736706,12948593420946.0,296063.0,476783.0,783721256.337016,15752637.611085,144847.77423928,18124137.5,2019,12,3,0
2019-12-27,ETH,Ethereum,126.3687973,128.0975647,124.82080841,127.21460724,127.21460724,8299390176,0.00675354,-0.01434497,-0.16858936,0.00673084,128.31598663,140.450973,165.23018172,130.71320534,138.12813002,32.37131517,-7.41492468,-7.69248301,0.27755833,135.59035645,153.58272393,117.59798896,0.26539303,6.21278109,0.02890266,2.57577047,8496103110.857143,0.01745035,38.0,Fear,3240.02001953,9006.62011719,1513.80004883,61.72000122,13.43000031,1.87399995,96.91999817,93333320.1905527,12948593420946.0,322204.0,539658.0,847107991.825459,13514433.1871364,125276.93713638,18125950.0,2019,12,4,0
2019-12-28,ETH,Ethereum,127.2130127,130.25816345,126.89969635,128.32270813,128.32270813,8069298610,0.00871048,0.00149657,-0.15420011,0.00867277,128.34338052,139.6711441,164.76150648,130.34543653,137.40180247,35.25301817,-7.05636594,-7.5652596,0.50889366,134.44325562,151.10402708,117.78248415,0.24784838,6.23163387,0.02902445,2.61720404,8584707954.714286,0.01753524,37.0,Fear,3240.02001953,9006.62011719,1513.80004883,61.72000122,13.43000031,1.87399995,96.91999817,95908032.4716714,12948593420946.0,298287.0,490465.0,480834303.778861,13698700.7384132,100746.28622548,18127812.5,2019,12,5,1
2019-12-29,ETH,Ethereum,128.26687622,136.811203,127.99765778,134.75798035,134.75798035,9708776786,0.05014913,0.01802087,-0.13229635,0.04893218,128.68416159,138.98627167,164.26023729,131.02428943,137.20596379,42.4724992,-6.18167437,-7.28854255,1.10686819,133.76989594,149.12259647,118.4171954,0.22953895,6.53985868,0.0302531,6.54027702,8668667712.571428,0.01815496,37.0,Fear,3240.02001953,9006.62011719,1513.80004883,61.72000122,13.43000031,1.87399995,96.91999817,99770100.8933494,12948593420946.0,279925.0,449701.0,381265550.855148,14317659.0176258,92621.51762576,18129750.0,2019,12,6,1
2019-12-30,ETH,Ethereum,134.79652405,136.75735474,131.54556274,132.63348389,132.63348389,9796951716,-0.01576527,0.03125158,-0.13049852,-0.01589087,129.25836073,138.32273153,163.76349352,131.27185781,136.86726158,48.98142953,-5.59540377,-6.9499148,1.35451102,133.08821793,147.27063653,118.90579932,0.21312809,6.14297322,0.03022424,3.92946927,8693589715.857143,0.01818642,40.0,Fear,3221.29003906,8945.99023438,1514.5,61.68000031,14.81999969,1.89499998,96.73999786,106850559.666426,12948593420946.0,324497.0,544505.0,956242180.526399,15446347.0361434,116649.65447103,18131825.0,2019,12,0,0
2019-12-31,ETH,Ethereum,132.61227417,133.73268127,128.79815674,129.6108551,129.6108551,8936866397,-0.02278933,0.00423795,-0.14270444,-0.02305302,129.33649881,137.60356903,163.19571957,131.01631893,136.32974999,58.72687976,-5.31343106,-6.62261805,1.30918699,132.3883606,145.74224774,119.03447345,0.20173808,5.59426389,0.03040254,3.80718462,8832882102.714285,0.01801753,38.0,Fear,3230.7800293,8972.59960938,1519.5,61.06000137,13.77999973,1.91900003,96.38999939,93333320.1905527,12948593420946.0,293447.0,489182.0,854423855.5536212,13152944.2201164,106897.28609736,18133637.5,2019,12,1,0
2020-01-01,ETH,Ethereum,129.63066101,132.83535767,129.19828796,130.80200195,130.80200195,7935230330,0.00919018,0.03437886,-0.12248262,0.00914821,129.95755114,136.99499715,162.70241581,130.98334709,135.92028717,46.2880286,-4.93694008,-6.28548246,1.34854237,131.6482605,143.47114888,119.82537211,0.17961329,4.8816185,0.03046159,2.78059177,8763912285.0,0.0181665,37.0,Fear,3230.7800293,8972.59960938,1519.5,61.06000137,13.77999973,1.91900003,96.38999939,112718458.532564,13031658000898.197,251735.0,389706.0,278141981.965149,15907075.7858818,71819.53588182,18135812.5,2020,1,2,0
